id,brand,item_name,category,description,serving_amount,serving_unit,serving_label,calories,fat_g,carbs_g,protein_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,potassium_mg,source_type,source_date,source_detail,source_url,region,is_manual_override
944815,Carrabba's Italian Grill,"Tomato Basil Soup, Bowl",Soup,"Tomato Basil Soup, Bowl, Soups, Entrée Salads and Side Salads",1,serving,,370,29,26,5,5,19,1560,80,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
944814,Carrabba's Italian Grill,"Tomato Basil Soup, Cup",Soup,"Tomato Basil Soup, Cup, Soups, Entrée Salads and Side Salads",1,serving,,190,15,13,3,3,9,780,40,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
39443,Carrabba's Italian Grill,Tomato Caprese with Fresh Burrata,Salads,"Tomato Caprese with Fresh Burrata, Appetizers",1,serving,,450,38,15,15,2,7,1210,70,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
926760,Carrabba's Italian Grill,Traditional Cannoli,Desserts,"Traditional Cannoli, Desserts",1,serving,,970,67,76,17,3,49,570,135,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
955703,Carrabba's Italian Grill,"Tuscan Grilled Filet, 9 oz.",Entrees,"Tuscan Grilled Filet, 9 oz., Steaks and Chops",1,serving,,610,43,6,48,2,1,3680,170,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
119024,Carrabba's Italian Grill,"Tuscan Grilled Pork Chop, One Chop",Entrees,"Tuscan Grilled Pork Chop, One Chop, Steaks and Chops",1,serving,,400,27,3,33,1,1,1410,105,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
119025,Carrabba's Italian Grill,"Tuscan Grilled Pork Chop, Two Chops",Entrees,"Tuscan Grilled Pork Chop, Two Chops, Steaks and Chops",1,serving,,800,54,6,66,1,2,2820,215,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
955704,Carrabba's Italian Grill,"Tuscan Grilled Ribeye, 16 oz.",Entrees,"Tuscan Grilled Ribeye, 16 oz., Steaks and Chops",1,serving,,860,52,5,91,1,1,1630,260,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
944823,Carrabba's Italian Grill,"Tuscan Grilled Sirloin, 10 oz.",Entrees,"Tuscan Grilled Sirloin, 10 oz., Steaks and Chops",1,serving,,480,26,3,56,1,1,1450,150,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
944824,Carrabba's Italian Grill,"Tuscan Grilled Sirloin, 7oz.",Entrees,"Tuscan Grilled Sirloin, 7oz., Steaks and Chops",1,serving,,350,19,3,39,1,1,1370,105,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
119018,Carrabba's Italian Grill,Tuscan-Grilled Chicken,Entrees,"Tuscan-Grilled Chicken, Chicken & House Specialties",1,serving,,320,6,0,64,0,0,520,170,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
39358,Carrabba's Italian Grill,Veal Marsala,Entrees,"Veal Marsala, Chicken & House Specialties",1,serving,,500,21,18,56,3,2,900,200,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
926864,Carrabba's Italian Grill,Veal Piccata,Entrees,"Veal Piccata, Chicken & House Specialties",1,serving,,410,19,17,39,1,3,930,145,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
955705,Carrabba's Italian Grill,Vegetarian Ravioli,Entrees,"Vegetarian Ravioli, Pasta",1,serving,,670,35,65,24,7,12,1760,95,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
140173,Carrabba's Italian Grill,Whole Grain Spaghetti with Meatballs,Entrees,"Whole Grain Spaghetti with Meatballs, Pasta",1,serving,,1230,48,155,61,31,25,2780,135,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
171116,Carrabba's Italian Grill,Whole Grain Spaghetti with Pomodoro Sauce,Entrees,"Whole Grain Spaghetti with Pomodoro Sauce, Pasta",1,serving,,740,14,144,29,29,22,1620,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
150611,Carrabba's Italian Grill,Zucchini Fritte,Appetizers & Sides,"Zucchini Fritte, Appetizers",1,serving,,760,63,41,9,5,5,1180,15,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
927188,Casey's General Store,American Cheese,Toppings & Ingredients,"American Cheese, MTO Sandwiches & Salads",,,"per 6"" sub",80,7,0.8,5,0,0,270,15,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
955828,Casey's General Store,Apple Fritter with Glaze,Baked Goods,"Apple Fritter with Glaze, Other Bakery",,,,430,20.3,54.7,6,1.9,20,351.7,0.4,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
927212,Casey's General Store,"Baby Spinach, per 6""",Toppings & Ingredients,"Baby Spinach, per 6"", MTO Sandwiches & Salads",,,"per 6""",5,0,0.5,0.3,0.3,0,10,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
927213,Casey's General Store,"Baby Spinach, per salad",Toppings & Ingredients,"Baby Spinach, per salad, MTO Sandwiches & Salads",,,per salad,15,0,2.5,2,1.7,0,55,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
927196,Casey's General Store,Bacon,Toppings & Ingredients,"Bacon, MTO Sandwiches & Salads",,,"per 5 slices (6"" sub)",90,7,0.8,6,0,0,470,25,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
927046,Casey's General Store,"Bacon Breakfast Pizza, Flatbread",Pizza,"Bacon Breakfast Pizza, Flatbread, Breakfast Pizzas",6.3E-2,pizza,,190,12,9,10,0.3,0.6,460,55,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
927043,Casey's General Store,"Bacon Breakfast Pizza, Gluten Free",Pizza,"Bacon Breakfast Pizza, Gluten Free, Breakfast Pizzas",0.16,pizza,,240,15,16,12,0.5,1.5,580,70,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
927045,Casey's General Store,"Bacon Breakfast Pizza, Large",Pizza,"Bacon Breakfast Pizza, Large, Breakfast Pizzas",8.3000000000000004E-2,pizza,,280,15,23,15,0.7,2.2000000000000002,600,70,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
927044,Casey's General Store,"Bacon Breakfast Pizza, Medium",Pizza,"Bacon Breakfast Pizza, Medium, Breakfast Pizzas",0.16,pizza,,390,20,32,20,1,3.2,840,100,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
927390,Casey's General Store,"Bacon Breakfast Pizza, Small",Pizza,"Bacon Breakfast Pizza, Small, Breakfast Pizzas",0.16,pizza,,260,14,20,14,0.6,1.9,550,70,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
955722,Casey's General Store,"Bacon Breakfast Pizza, Warmer Slice",Pizza,"Bacon Breakfast Pizza, Warmer Slice, Breakfast Pizzas",0.16,large,,560,30,45,29,1,4.4000000000000004,1200,140,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
955797,Casey's General Store,Bacon Cheeseburger,Burgers,"Bacon Cheeseburger, Warmer Items- Lunch/Dinner",,,,630,42,28.7,14,1,3,1000,115,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
927032,Casey's General Store,"Bacon Crumbles, Flatbread",Toppings & Ingredients,"Bacon Crumbles, Flatbread, Customizable Pizza Menu",6.3E-2,pizza,,50,3.5,0.2,4,0,0.2,150,10.7,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
927009,Casey's General Store,"Bacon Crumbles, Large",Toppings & Ingredients,"Bacon Crumbles, Large, Customizable Pizza Menu",8.3000000000000004E-2,pizza,,70,5,0.3,5,0,0.3,200,15,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
926986,Casey's General Store,"Bacon Crumbles, Medium",Toppings & Ingredients,"Bacon Crumbles, Medium, Customizable Pizza Menu",0.16,pizza,,90,6.5,0.4,6,0,0.4,260,20,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
926963,Casey's General Store,"Bacon Crumbles, Small/Gluten Free",Toppings & Ingredients,"Bacon Crumbles, Small/Gluten Free, Customizable Pizza Menu",0.16,pizza,,45,3.5,0.2,3,0,0.2,130,10,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
955817,Casey's General Store,Bacon Egg Cheese Tornado,Entrees,"Bacon Egg Cheese Tornado, Roller Grill Items, Select Stores",,,,180,7,22,6,1,1,330,40,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
955811,Casey's General Store,"Bacon, Egg, Cheese Biscuit",Sandwiches,"Bacon, Egg, Cheese Biscuit, Warmer Items-Breakfast",,,,420,24,33.700000000000003,13,1,3,1030,140,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
927137,Casey's General Store,"Bacon, Egg, Cheese Croissant",Sandwiches,"Bacon, Egg, Cheese Croissant, Warmer Items-Breakfast",,,,370,22,28.7,13,1,5,600,140,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
927235,Casey's General Store,Balsamic,Toppings & Ingredients,"Balsamic, Sauces & Dressing Packets",,,per packet,170,17,3,0,0,3,330,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
955833,Casey's General Store,Banana Choc Chip SnackBread,Baked Goods,"Banana Choc Chip SnackBread, Other Bakery",,,,470,26,56,7,3,31,390,90,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
927220,Casey's General Store,Banana Pepper,Toppings & Ingredients,"Banana Pepper, MTO Sandwiches & Salads",,,"per 6""",5,0,0,0,0,0,440,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
927041,Casey's General Store,"Banana Peppers, Flatbread",Toppings & Ingredients,"Banana Peppers, Flatbread, Customizable Pizza Menu",6.3E-2,pizza,,0,0,0,0,0,0,80,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
927018,Casey's General Store,"Banana Peppers, Large",Toppings & Ingredients,"Banana Peppers, Large, Customizable Pizza Menu",8.3000000000000004E-2,pizza,,0,0,0,0,0,0,110,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
926995,Casey's General Store,"Banana Peppers, Medium",Toppings & Ingredients,"Banana Peppers, Medium, Customizable Pizza Menu",0.16,pizza,,0,0,0,0,0,0,150,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
926972,Casey's General Store,"Banana Peppers, Small/Gluten Free",Toppings & Ingredients,"Banana Peppers, Small/Gluten Free, Customizable Pizza Menu",0.16,pizza,,0,0,0,0,0,0,75,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
955752,Casey's General Store,"BBQ Brisket, Flatbread",Pizza,"BBQ Brisket, Flatbread, Specialty Pizzas",6.3E-2,pizza,,180,11,11.6,9,0.4,3.6,460,30,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
955749,Casey's General Store,"BBQ Brisket, Gluten Free",Pizza,"BBQ Brisket, Gluten Free, Specialty Pizzas",0.16,pizza,,240,14,18.399999999999999,11,0.6,4.0999999999999996,590,40,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
955751,Casey's General Store,"BBQ Brisket, Large",Pizza,"BBQ Brisket, Large, Specialty Pizzas",8.3000000000000004E-2,pizza,,270,13,25.9,12,0.8,6.1,660,40,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
955750,Casey's General Store,"BBQ Brisket, Medium",Pizza,"BBQ Brisket, Medium, Specialty Pizzas",0.16,pizza,,380,18,36.799999999999997,18,1,8.3000000000000007,900,55,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
955748,Casey's General Store,"BBQ Brisket, Small",Pizza,"BBQ Brisket, Small, Specialty Pizzas",0.16,pizza,,250,12,22.1,12,0.6,4.5999999999999996,560,40,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
955753,Casey's General Store,"BBQ Brisket, Warmer Slice",Pizza,"BBQ Brisket, Warmer Slice, Specialty Pizzas",0.16,large,,540,26,51.8,25,1.5,12.2,1320,75,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
955758,Casey's General Store,"BBQ Chicken, Flatbread",Pizza,"BBQ Chicken, Flatbread, Specialty Pizzas",6.3E-2,pizza,,170,9,11,10,0.3,2.8,410,30,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
955755,Casey's General Store,"BBQ Chicken, Gluten Free",Pizza,"BBQ Chicken, Gluten Free, Specialty Pizzas",0.16,pizza,,220,11,18.899999999999999,12,0.5,4.3,560,35,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
955757,Casey's General Store,"BBQ Chicken, Large",Pizza,"BBQ Chicken, Large, Specialty Pizzas",8.3000000000000004E-2,pizza,,260,11,25.1,14,0.7,5,600,40,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
955756,Casey's General Store,"BBQ Chicken, Medium",Pizza,"BBQ Chicken, Medium, Specialty Pizzas",0.16,pizza,,350,15,36.200000000000003,19,0.9,7.3,830,55,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
955754,Casey's General Store,"BBQ Chicken, Small",Pizza,"BBQ Chicken, Small, Specialty Pizzas",0.16,pizza,,230,9,22.6,13,0.5,4.7,530,35,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
955759,Casey's General Store,"BBQ Chicken, Warmer Slice",Pizza,"BBQ Chicken, Warmer Slice, Specialty Pizzas",0.16,large,,510,22,50.2,28,1.3,10.1,1190,85,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
956088,Casey's General Store,BBQ Ranch Chicken Bacon Wrap,Sandwiches,"BBQ Ranch Chicken Bacon Wrap, End Cap/ Sub Cooler Pre-Packaged Sandwiches/Salads/Wraps",,,,830,47,71.2,30,2.4,17.7,1920,90,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
927230,Casey's General Store,BBQ Sauce,Toppings & Ingredients,"BBQ Sauce, Sauces & Dressing Packets",,,"per 2 tbsp (12"")",70,0,17,0,0,16,290,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
927029,Casey's General Store,"Beef, Flatbread",Toppings & Ingredients,"Beef, Flatbread, Customizable Pizza Menu",6.3E-2,pizza,,35,3,0.1,2,0,0,140,7.1,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
955742,Casey's General Store,"Beef, Flatbread",Pizza,"Beef, Flatbread, Single Topping Pizzas",6.3E-2,pizza,,150,9,8.6999999999999993,7,0.4,0.8,360,25,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
955739,Casey's General Store,"Beef, Gluten Free",Pizza,"Beef, Gluten Free, Single Topping Pizzas",0.16,pizza,,190,11,15.7,8,0.7,1.6,450,30,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
927392,Casey's General Store,"Beef, Large",Toppings & Ingredients,"Beef, Large, Customizable Pizza Menu",8.3000000000000004E-2,pizza,,45,4,0.1,2,0,0.1,190,10,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
955741,Casey's General Store,"Beef, Large",Pizza,"Beef, Large, Single Topping Pizzas",8.3000000000000004E-2,pizza,,230,11,22.1,11,0.8,2.4,520,35,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
927393,Casey's General Store,"Beef, Medium",Toppings & Ingredients,"Beef, Medium, Customizable Pizza Menu",0.16,pizza,,60,5,0.2,3,0,0.1,250,15,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
955740,Casey's General Store,"Beef, Medium",Pizza,"Beef, Medium, Single Topping Pizzas",0.16,pizza,,310,14,31.6,14,1.1000000000000001,3.4,700,40,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
955738,Casey's General Store,"Beef, Small",Pizza,"Beef, Small, Single Topping Pizzas",0.16,pizza,,190,9,19.399999999999999,9,0.7,2.1,420,30,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
927394,Casey's General Store,"Beef, Small/Gluten Free",Toppings & Ingredients,"Beef, Small/Gluten Free, Customizable Pizza Menu",0.16,pizza,,30,2.5,0.1,1,0,0,125,6.3,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
955743,Casey's General Store,"Beef, Warmer Slice",Pizza,"Beef, Warmer Slice, Single Topping Pizzas",0.16,large,,460,22,44.1,21,1.6,4.9000000000000004,1040,65,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
39542,Casey's General Store,Biscuits & Gravy,Sandwiches,"Biscuits & Gravy, Warmer Items-Breakfast",,,,430,27,35.6,8,1,2,1060,25,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
927218,Casey's General Store,Black Olive,Toppings & Ingredients,"Black Olive, MTO Sandwiches & Salads",,,"per 6""",25,3,1,0,1,0,80,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
927038,Casey's General Store,"Black Olive, Flatbread",Toppings & Ingredients,"Black Olive, Flatbread, Customizable Pizza Menu",6.3E-2,pizza,,5,0.5,0.2,0,0.2,0,15,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
927015,Casey's General Store,"Black Olive, Large",Toppings & Ingredients,"Black Olive, Large, Customizable Pizza Menu",8.3000000000000004E-2,pizza,,5,1,0.3,0,0.3,0,20,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
926992,Casey's General Store,"Black Olive, Medium",Toppings & Ingredients,"Black Olive, Medium, Customizable Pizza Menu",0.16,pizza,,10,1,0.3,0,0.3,0,25,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
926969,Casey's General Store,"Black Olive, Small/Gluten Free",Toppings & Ingredients,"Black Olive, Small/Gluten Free, Customizable Pizza Menu",0.16,pizza,,5,0.5,0.2,0,0.2,0,15,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
927238,Casey's General Store,Blue Cheese,Toppings & Ingredients,"Blue Cheese, Sauces & Dressing Packets",,,per packet,230,24,2,1,0,2,310,20,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
956070,Casey's General Store,"Blue Raspberry Flavor Shot, Large",Toppings & Ingredients,"Blue Raspberry Flavor Shot, Large, Nitro/WhirlWind",40,fl oz,,0,0,0.7,0,0,0,5,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
956069,Casey's General Store,"Blue Raspberry Flavor Shot, Medium",Toppings & Ingredients,"Blue Raspberry Flavor Shot, Medium, Nitro/WhirlWind",30,fl oz,,0,0,0.5,0,0,0,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
956068,Casey's General Store,"Blue Raspberry Flavor Shot, Small",Toppings & Ingredients,"Blue Raspberry Flavor Shot, Small, Nitro/WhirlWind",24,fl oz,,0,0,0.4,0,0,0,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
956067,Casey's General Store,"Blue Raspberry Flavor Shot, X-Small",Toppings & Ingredients,"Blue Raspberry Flavor Shot, X-Small, Nitro/WhirlWind",16,fl oz,,0,0,0.3,0,0,0,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
956071,Casey's General Store,"Blue Raspberry Flavor Shot, Xlarge",Toppings & Ingredients,"Blue Raspberry Flavor Shot, Xlarge, Nitro/WhirlWind",52,fl oz,,5,0,0.9,0,0,0,10,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
955838,Casey's General Store,Blueberry Crumb Muffin,Baked Goods,"Blueberry Crumb Muffin, Muffins",,,,620,31,77,9,1,43,420,125,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
955801,Casey's General Store,Bone-In Wings (TH),Appetizers & Sides,"Bone-In Wings (TH), Warmer Items- Lunch/Dinner",,,,140,8,11.3,6,0.6,0.6,840,30,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
